s,sclaudubon,29377_0040,B6719889,"Tamias Townsendii, Bachman. Townsend's Ground Squirrel. (v. 1, no. 4, plate 20)",1843
s,sclaudubon,29377_0041,B6719889,"Sciurus Ferruginiventris, Aud. & Bach. Red-bellied squirrel. (v. 1, no. 8, plate 38)",1844
s,sclaudubon,29377_0042,B6719889,"Sciurus Leporinus, Aud. & Bach. Hare Squirrel. (v. 1, no. 9, plate 43)",1844
s,sclaudubon,29377_0043,B6719889,"Putorius Vison, Linn. Mink. (v. 1, no. 7, plate 33)",1844
s,sclaudubon,29377_0044,B6719889,"Lepus Aquaticus, Bach. Swamp Hare. (v. 1, no. 8, plate 37)",1844
s,sclaudubon,29376_0003,B6719890,"Putorius Erminea, Linn. White Weasel, Stoat. (v. 2, no. 12, plate 59)",1845
s,sclaudubon,29376_0004,B6719890,"Sciurus Rubricaudatus, Aud. & Bach. Red-tailed squirrel. (v. 2, no. 11, plate 55)",1844
s,sclaudubon,29376_0005,B6719890,"Sciurus sub-auratus, Aud. & Bach. Orange-bellied Squirrel. (v. 2, no. 12, plate 58)",1845
s,sclaudubon,29377_0045,B6719889,"Canis (Vulpes) Virginianus, Gmel. Grey Fox. (v. 1, no. 5, plate 21)",1843
s,sclaudubon,29376_0006,B6719890,"Mephitis Mesoleuca, Licht. Texan Skunk. (v. 2, no. 11, plate 53)",1845
s,sclaudubon,29376_0007,B6719890,"Mus Decumanus, Linn. Brown, or Norway, Rat. (v. 2, no. 11, plate 54)",1845
s,sclaudubon,29376_0008,B6719890,"Bos Americanus, Gmel. American Bison, or Buffalo (male). (v. 2, no. 12, plate 56)",1845
s,sclaudubon,29377_0046,B6719889,"Sciurus Hudsonius, Pennant. Hudson's Bay Squirrel, Chickaree Red Squirrel. (v. 1, no. 3, plate 14)",1843
s,sclaudubon,29376_0009,B6719890,"Bos Americanus, Gmel. American Bison (female, and young). (v. 2, no. 12, plate 57)",1845
s,sclaudubon,29377_0047,B6719889,"Spermophilus Parryi, Richardson. Parry's Marmot Squirrel. (v. 1, no. 2, plate 9)",1843
s,sclaudubon,29376_0010,B6719890,"Vulpes Velox, Say. Swift Fox. (v. 2, no. 11, plate 52)",1844
s,sclaudubon,29377_0048,B6719889,"Lynx Rufus, Guldenstaed. Common American Wild Cat. (v. 1, no. 1, plate 1)",1842
s,sclaudubon,29377_0049,B6719889,"Castor Fiber Americanus, Linn. American Beaver. (v. 1, no. 10, plate 46)",1844
s,sclaudubon,29377_0050,B6719889,"Arctomys Monax, Gmel. Maryland Marmot, Woodchuck, Groundhog. (v. 1, no. 1, plate 2)",1842
s,sclaudubon,29377_0051,B6719889,"Sciurus Migratorius, Bach. Migratory Squirrel. (v. 1, no. 7, plate 35)",1844
s,sclaudubon,29376_0011,B6719890,The viviparous quadrupeds of North America... Vol. II; Contents,
s,sclaudubon,29376_0012,B6719890,"Canis Lupus (Var. Ater), Linn. Black American Wolf. (v. 2, no. 14, plate 67)",1845
s,sclaudubon,29376_0013,B6719890,"Ursus Maritimus, Linn. Polar Bear. (v. 2, no. 19, plate 91)",1846
s,sclaudubon,29376_0014,B6719890,"Cervus Canadensis, Ray. American Elk, Wapiti Deer. (v. 2, no. 13, plate 62)",1845
s,sclaudubon,29376_0015,B6719890,"Meriones Americanus, Barton. Jumping mouse. (v. 2, no. 17, plate 85)",1846
s,sclaudubon,29376_0016,B6719890,"Ovis Montana, Desm. Rocky Mountain Sheep. (v. 2, no. 15, plate 73)",1845
s,sclaudubon,29375_0001,B6719891,"Vulpes Lagopus, Linn. Artic Fox. (v. 3, no. 25, plate 121)",1847
s,sclaudubon,29375_0002,B6719891,"Spermophilus Spilosoma, Bennet. Californian Marmot-Squirrel. (v. 3, no. 22, plate 109)",1847
s,sclaudubon,29376_0017,B6719890,"Bassaris Astuta, Licht. Ring-tailed Bassaris. (v. 2, no. 20, plate 98)",1846
s,sclaudubon,29375_0003,B6719891,"(Fig. 1) Georychus Helvolus, Rich. Tawny Leming. (Fig's 2. & 3.) Georychustrimucronatus, Rich. Back's Leming. (v. 3, no. 24, plate 120)",1847
s,sclaudubon,29376_0018,B6719890,"Putorius (Mustela) Fuscus, Aud. & Bach. Little Brown Weasel. (v. 2, no. 13, plate 64)",1845
s,sclaudubon,29376_0019,B6719890,"Sciurus Capistratus, Bosc. Fox Squirrel. (v. 2, no. 14, plate 68)",1845
s,sclaudubon,29375_0004,B6719891,"Sciurus Nigrescens, Bennet. Dusky Squirrel. (v. 3, no. 24, plate 117)",
s,sclaudubon,29376_0020,B6719890,"Mus Missouriensis, Aud. & Bach. Missouri Mouse. (v. 2, no. 20, plate 100)",1846
s,sclaudubon,29375_0005,B6719891,"Sorex Palustris, Rich. American Marsh-Shrew. (v. 3, no. 25, plate 125)",1847
s,sclaudubon,29376_0021,B6719890,"Sorex Parvus, Say. Say's Least Shrew. (v. 2, no. 14, plate 70)",1845
s,sclaudubon,29376_0022,B6719890,"Cervus Alces, Linn. Moose Deer. (v. 2, no. 16, plate 76)",1845
s,sclaudubon,29375_0006,B6719891,"Spermophilus Lateralis, Say. Say's Marmot Squirrel. (v. 3, no. 23, plate 114)",1847
s,sclaudubon,29376_0023,B6719890,"Lynx Rufus (Var. Maculatus), Horsefield & Vigors. Texan Lynx. (v. 2, no. 19, plate 92)",1846
s,sclaudubon,29376_0024,B6719890,"Lepus Nuttallii, Bach. Nuttall's Hare. (v. 2, no. 19, plate 94)",1846
s,sclaudubon,29376_0025,B6719890,The viviparous quadrupeds of North America... Vol. II; [title page],1846
s,sclaudubon,29376_0026,B6719890,"Sciurus Sayi, Aud. & Bach. Say's Squirrel. (v. 2, no. 18, plate 89)",1846
s,sclaudubon,29376_0027,B6719890,"Putorius Nigripes, Aud. & Bach. Black-footed Ferret. (v. 2, no. 19, plate 93)",1846
s,sclaudubon,29375_0007,B6719891,"Geomys Douglassii, Rich. Columbia Pouched-Rat (v. 3, no. 21, plate 105)",1846
s,sclaudubon,29375_0008,B6719891,"Sciurus Collæi, Rich. Collies' Squirrel. (v. 3, no. 21, plate 104)",1847
s,sclaudubon,29376_0028,B6719890,"Vulpes Fulvus, Desm. American Red Fox. (v. 2, no. 18, plate 87)",1846
s,sclaudubon,29375_0009,B6719891,"Lepus Californicus, Gray. Californian Hare. (v. 3, no. 23, plate 112)",1847
s,sclaudubon,29375_0010,B6719891,"Vulpes Fulvus, Desm. (Var. Argentatus, Rich.) American Black or Silver Fox. (v. 3, no. 24, plate 116)",1847
s,sclaudubon,29376_0029,B6719890,"Mus Musculus, Linn. Common Mouse. (v. 2, no. 18, plate 90)",1846
s,sclaudubon,29376_0030,B6719890,"Lepus Artemesia, Bach. Wormwood Hare. (v. 2, no. 18, plate 88)",1846
s,sclaudubon,29376_0031,B6719890,"Felis Pardalis, Linn. Ocelot, or Leopard Cat (v. 2, no. 18, plate 86)",1846
s,sclaudubon,29376_0032,B6719890,"Spermophilus Annulatus, Aud. & Bach. Annulated Marmot-Squirrel. (v. 2, no. 16, plate 79)",1845
s,sclaudubon,29375_0011,B6719891,"Arvicola Xanthognathus, Leach. Yellow-cheeked Meadow-Mouse (v. 3, no. 23, plate 115)",1847
s,sclaudubon,29375_0012,B6719891,"Arctomys Lewisii, Aud. and Bach. Lewis' Marmot. (v. 3, no. 22, plate 107)",1847
s,sclaudubon,29376_0033,B6719890,"Sorex Carolinensis, Bach. Carolina Shrew. (v. 2, no. 15, plate 75)",1845
s,sclaudubon,29375_0013,B6719891,"Mephitis Macroura, Licht. Large-tailed Skunk. (v. 3, no. 21, plate 102)",1846
s,sclaudubon,29376_0034,B6719890,"Felis Concolor, Linn. Cougar (female, and young). (v. 2, no. 20, plate 97)",1846
s,sclaudubon,29375_0014,B6719891,"Canis Familiaris, Linn. (Var. Borealis, Desm.) Esquimaux Dog. (v. 3, no. 23, plate 113)",1847
s,sclaudubon,29376_0035,B6719890,"Canis Latrans, Say. Prairie Wolf. (v. 2, no. 15, plate 71)",1845
s,sclaudubon,29376_0036,B6719890,"Cervus Virginianus, Pennant. Common American Deer (fawn). (v. 2, no. 18, plate 81)",1845
s,sclaudubon,29375_0015,B6719891,"Tarandus Furcifer, Agassiz. Caribou, or American Reindeer. (v. 3, no. 26, plate 126)",1847
s,sclaudubon,29376_0037,B6719890,"Scallops Brewerii, Aud. & Bach. Brewer's Shrew-Mole. (v. 2, no. 15, plate 74)",1845
s,sclaudubon,29376_0038,B6719890,"Canis lupus (Var. Albus), Linn. White American Wolf. (v. 2, no. 15, plate 72)",1845
s,sclaudubon,29375_0016,B6719891,"Pseudostoma Talpoides, Rich. Mole-shaped Pouched Rat. (v. 3, no. 22, plate 110)",1847
s,sclaudubon,29375_0017,B6719891,"Lutra Canadensis, Sab. (Var. Lataxinn Mollis, Gray.) Canada Otter. (v. 3, no. 25, plate 122)",1847
s,sclaudubon,29375_0018,B6719891,"Arctomys Pruinosus, Pennant. Hoary Marmot-- The Whistler. (v. 3, no. 21, plate 103)",1846
s,sclaudubon,29375_0019,B6719891,"Myodes hudsonius, Rich. Hudson's Bay Lemming. (v. 3, no. 24, plate 119)",1847
s,sclaudubon,29376_0040,B6719890,"Mus Aureolus, Aud. & Bach. Orange Coloured Mouse. (v. 2, no. 19, plate 95)",1846
s,sclaudubon,29375_0020,B6719891,"Aplodontia Leporina, Rich. Sewellel. (v. 3, no. 25, plate 123)",1847
s,sclaudubon,29376_0041,B6719890,"Didelphis Virginiana, Pennant. Virginian Opossum. (v. 2, no. 14, plate 66)",1845
s,sclaudubon,29376_0042,B6719890,"Cervus Macrotis, Say. Black-tailed Deer. (v. 2, no. 16, plate 78)",1845
s,sclaudubon,29375_0021,B6719891,"Lepus Bachmani, Waterhouse. Bachman's Hare. (v. 3, no. 22, plate 108)",1847
s,sclaudubon,29376_0043,B6719890,"Lagomys Princeps, Richardson. Little-chief Hare. (v. 2, no. 17, plate 83)",1846
s,sclaudubon,29375_0022,B6719891,"Ovibos Moschatus, Gmel. Musk Ox. (v. 3, no. 23, plate 111)",1847
s,sclaudubon,29376_0044,B6719890,"Condylura Cristata, Linn. Common Star-nose Mole. (v. 2, no. 14, plate 69)",1845
s,sclaudubon,29375_0023,B6719891,"Spermophilus Mexicanus, Licht. Mexican Marmot-Squirrel. (v. 3, no. 25, plate 124)",1847
s,sclaudubon,29376_0045,B6719890,"Arvicola Pinetorum, Leconte. Leconte's Pine Mouse. (v. 2, no. 16, plate 80)",1845
s,sclaudubon,29376_0046,B6719890,"Mus (Humilis) Minimus, Aud. & Bach. Little Harvest Mouse. (v. 2, no. 13, plate 65)",1845
s,sclaudubon,29376_0047,B6719890,"Antilope Americana, Ord. Prong-horned Antelope. (v. 2, no 16, plate 77)",1845
s,sclaudubon,29375_0024,B6719891,"Cervis Richardsonii, Aud. and Bach. Columbian Black-tailed Deer. (v. 3, no. 22, plate 106)",1847
s,sclaudubon,29376_0048,B6719890,"Spermophilus Franklinii, Sabine. Franklin's Marmot-Squirrel. (v. 2, no. 17, plate 84)",1846
s,sclaudubon,29375_0025,B6719891,"Ursus Americanus, Pallas. (Var. Cinnamonum, Aud. and Bach.) Cinnamon Bear. (v. 3, no. 26, plate 127)",1847
s,sclaudubon,29376_0049,B6719890,"Canis Lupus (Var. Rufus), Linn. Red Texan Wolf. (v. 2, no. 17, plate 82)",1845
s,sclaudubon,29376_0050,B6719890,"Spermophilus Ludovicianus, Ord. Prairie Dog, Prairie Marmot-Squirrel. (v. 2, no. 20, plate 99)",1846
s,sclaudubon,29376_0051,B6719890,"Lepus Nigricaudatus, Bennet. Black-tailed Hare. (v. 2, no. 13, plate 63)",1845
s,sclaudubon,29375_0026,B6719891,"Felis Onca, Linn. Jaguar. (v. 3, no. 21, plate 101)",1846
s,sclaudubon,29375_0027,B6719891,"Cervus Leucurus, Douglas. Long-tailed Deer. (v. 3, no. 24, plate 118)",1847
s,sclaudubon,29376_0052,B6719890,"Putorius Frenata, Licht. Bridled Weasel. (v. 2, no. 12, plate 60)",1845
s,sclaudubon,29375_0028,B6719891,"Dipodomys Phillipsii, Gray. Pouched Jerboa Mouse. (v. 3, no. 26, plate 130)",1847
s,sclaudubon,29376_0001,B6719890,"Felis Concolor, Linn. Cougar (male). (v. 2, no. 20, plate 96)",1846
s,sclaudubon,29375_0029,B6719891,"Arvicola Borealis, Rich. Northern Meadow-Mouse. (v. 3, no. 26, plate 129)",1848
s,sclaudubon,29375_0030,B6719891,"Arctomys Flaviventer, Bach. Yellow-bellied Marmot. (v. 3, no. 27, plate 134)",1848
s,sclaudubon,29376_0039,B6719890,"Procyon Lotor, Cuvier. Raccoon. (v. 2, no. 13, plate 61)",1845
s,sclaudubon,29375_0031,B6719891,"Capra Americana, Blainville. Rocky Mountain Goat. (v. 3, no. 26, plate 128)",1847
s,sclaudubon,29375_0032,B6719891,"Canis Familiaris, Linn. (Var. Lagopus.) Hare-Indian Dog. (v. 3, no. 27, plate 132)",1848
s,sclaudubon,29375_0033,B6719891,"Arvicola Richardsonii, Aud. & Bach. Richardson's Meadow Mouse. (v. 3, no. 27, plate 135)",1848
s,sclaudubon,29375_0051,B6719890,"Lepus Texianus, Aud. & Bach. Texian Hare. (v. 3, no. 27, plate 133)",1848
s,sclaudubon,29376_0052,B6719890,"Spermophilus Macrourus, Bennett. Large-tailed Spermophile. (v. 3, no. 28, plate 139)",1848
s,sclaudubon,29375_0034,B6719891,"Fig. 1. Pteromys Sabrinus, Pennant. Severn-River Flying Squirrel. Fig. 2. Pteromys Alpinus, rich. Rocky Mountain Flying Squirrel. (v. 3, no. 29, plate 143)",1848
s,sclaudubon,29375_0035,B6719891,"Ursus Ferox, Lewis and Clark. Grizzly Bear. (v. 3, no. 27, plate 131)",1848
s,sclaudubon,29375_0036,B6719891,"Scalops Townsendii, Bach. Townsend's Shrew Mole. (v. 3, no. 29, plate 145)",1848
s,sclaudubon,29375_0037,B6719891,"Mustela Martes, Linn. Pine Marten. (v. 3, no. 28, plate 138)",1848
s,sclaudubon,29375_0038,B6719891,"Enhydra Marina, Erxleben. Sea Otter. (v. 3, no. 28, plate 137)",1848
s,sclaudubon,29375_0039,B6719891,"Dasypus Peba, Desm. Nine-banded Armadillo. (v. 3, no. 30, plate 146)",1848
s,sclaudubon,29375_0040,B6719891,The viviparous quadrupeds of North America... Vol. IIi; [title page],1848
s,sclaudubon,29375_0041,B6719891,"Pseudostoma Borealis, Rich. Camas Rat. (v. 3, no. 29, plate 142)",1848
s,sclaudubon,29375_0042,B6719891,"Putorius Fuscus, Aud. and Bach. Tawny Weasel. (v. 3, no. 30, plate 148)",1848
s,sclaudubon,29375_0043,B6719891,The viviparous quadrupeds of North America... Vol. III; Contents,
s,sclaudubon,29375_0044,B6719891,"Fig. 1. Spermophilus Townsendii, Bach. American Souslik. Fig. 2. Arvicola Oregoni, Bach. Oregon Meadow Mouse. Fig. 3. Arvicola Texiana, Aud. and Bach. Texan Meadow Mouse. (v. 3, no. 30, plate 147)",1848
s,sclaudubon,29375_0045,B6719891,"Fig. 1 Sciurus Fremontii, Townsend. Fremont's Squirrel. Fig. 2. Sciurus Fuliginosus, Bach. Sooty Squirrel. (v. 3, no. 30, plate 149)",1848
s,sclaudubon,29375_0046,B6719891,"Putorius Agiles, Aud. and Bach. Little Nimble Weasel. (v. 3, no. 28, plate 140)",1848
s,sclaudubon,29375_0047,B6719891,"Fig. 1. Arvicola Townsendii, Bach. Townsend's Arvicola. Fig. 2. Arvicola Nasuta, Aud. and Bach. Sharp-nosed Arvicola. Fig. 3. Mus Riparius, Aud. and Bach. Bank Rat. (v. 3, no. 29, plate 144)",1848
s,sclaudubon,29375_0048,B6719891,"Fig. 1. Pseudostoma Floridana, Aud. and Bach. Southern Pouched Rat. Fig. 2. Sorex Dekayi, Bach. DeKay's Shrew. Fig. 3. Sorex Longirostris, Bach. Long-nosed Shrew. Scalops Argentatus, Aud. and Bach. Silvery Shrew-Mole. (v. 3, no. 30, plate 150)",1848
s,sclaudubon,29375_0049,B6719891,"Cervus Virginianus, Pennant. Common Deer. (v. 3, no. 28, plate 136)",1848
s,sclaudubon,29375_0050,B6719891,"Ursus Americanus, Pallas. American Black Bear. (v. 3, no. 29, plate 141)",1848
